model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,result_csv
hds723030ala640,compact9,0.35,0.8,1,0.0,99.833726388,-30.0,-0.06845491099998924,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q35_s08_r1_D10_H05000_i10.csv
hds723030ala640,compact9,0.55,0.8,0,0.0,99.833726388,-30.0,-0.06845491099998924,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q55_s08_r0_D10_H05000_i10.csv
hds723030ala640,compact9,0.55,0.8,1,0.0,99.833726388,-30.0,-0.06845491099998924,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q55_s08_r1_D10_H05000_i10.csv
hds723030ala640,compact9,0.0,0.0,0,0.0,99.706496037,-30.0,-0.1956852619999978,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q00_s00_r0_D10_H05000_i10.csv
hds723030ala640,compact9,0.0,0.0,1,0.0,99.706496037,-30.0,-0.1956852619999978,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q00_s00_r1_D10_H05000_i10.csv
hds723030ala640,compact9,0.35,0.0,0,0.0,99.706496037,-30.0,-0.1956852619999978,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q35_s00_r0_D10_H05000_i10.csv
hds723030ala640,compact9,0.35,0.0,1,0.0,99.706496037,-30.0,-0.1956852619999978,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q35_s00_r1_D10_H05000_i10.csv
hds723030ala640,compact9,0.55,0.0,0,0.0,99.706496037,-30.0,-0.1956852619999978,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q55_s00_r0_D10_H05000_i10.csv
hds723030ala640,compact9,0.55,0.0,1,0.0,99.706496037,-30.0,-0.1956852619999978,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q55_s00_r1_D10_H05000_i10.csv
hi7,compact14,0.0,0.8,0,70.95238095500001,99.436008999,2.8571428569999995,-0.04895292300001586,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s08_r0_D10_H05000_i10.csv
hi7,compact14,0.0,0.8,1,70.95238095500001,99.436008999,2.8571428569999995,-0.04895292300001586,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s08_r1_D10_H05000_i10.csv
hi7,compact14,0.35,0.8,0,70.95238095500001,99.436008999,2.8571428569999995,-0.04895292300001586,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s08_r0_D10_H05000_i10.csv
hi7,compact14,0.35,0.8,1,70.95238095500001,99.436008999,2.8571428569999995,-0.04895292300001586,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s08_r1_D10_H05000_i10.csv
hi7,compact14,0.55,0.8,0,70.95238095500001,99.436008999,2.8571428569999995,-0.04895292300001586,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s08_r0_D10_H05000_i10.csv
hi7,compact14,0.55,0.8,1,70.95238095500001,99.436008999,2.8571428569999995,-0.04895292300001586,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s08_r1_D10_H05000_i10.csv
hi7,compact9,0.0,0.8,0,68.09523809800001,99.708429125,0.0,0.22346720299998424,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s08_r0_D10_H05000_i10.csv
hi7,compact9,0.0,0.8,1,68.09523809800001,99.708429125,0.0,0.22346720299998424,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s08_r1_D10_H05000_i10.csv
hi7,compact9,0.35,0.8,0,68.09523809800001,99.708429125,0.0,0.22346720299998424,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s08_r0_D10_H05000_i10.csv
hi7,compact9,0.35,0.8,1,68.09523809800001,99.708429125,0.0,0.22346720299998424,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s08_r1_D10_H05000_i10.csv
hi7,compact9,0.55,0.8,0,68.09523809800001,99.708429125,0.0,0.22346720299998424,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s08_r0_D10_H05000_i10.csv
hi7,compact9,0.55,0.8,1,68.09523809800001,99.708429125,0.0,0.22346720299998424,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s08_r1_D10_H05000_i10.csv
hi7,compact9,0.0,0.0,0,63.095238096,99.746727903,-5.000000002000007,0.26176598099998216,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s00_r0_D10_H05000_i10.csv
hi7,compact9,0.0,0.0,1,63.095238096,99.746727903,-5.000000002000007,0.26176598099998216,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s00_r1_D10_H05000_i10.csv
hi7,compact9,0.35,0.0,0,63.095238096,99.746727903,-5.000000002000007,0.26176598099998216,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s00_r0_D10_H05000_i10.csv
hi7,compact9,0.35,0.0,1,63.095238096,99.746727903,-5.000000002000007,0.26176598099998216,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s00_r1_D10_H05000_i10.csv
hi7,compact9,0.55,0.0,0,63.095238096,99.746727903,-5.000000002000007,0.26176598099998216,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s00_r0_D10_H05000_i10.csv
hi7,compact9,0.55,0.0,1,63.095238096,99.746727903,-5.000000002000007,0.26176598099998216,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s00_r1_D10_H05000_i10.csv
hi7,compact14,0.0,0.0,1,61.428571429,99.425367077,-6.6666666690000085,-0.05959484500000656,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s00_r1_D10_H05000_i10.csv
hi7,compact14,0.35,0.0,1,61.428571429,99.425367077,-6.6666666690000085,-0.05959484500000656,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s00_r1_D10_H05000_i10.csv
hi7,compact14,0.55,0.0,1,61.428571429,99.425367077,-6.6666666690000085,-0.05959484500000656,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s00_r1_D10_H05000_i10.csv
hi7,compact14,0.0,0.0,0,61.428571429,99.418981382,-6.6666666690000085,-0.06598054000001241,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s00_r0_D10_H05000_i10.csv
hi7,compact14,0.35,0.0,0,61.428571429,99.418981382,-6.6666666690000085,-0.06598054000001241,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s00_r0_D10_H05000_i10.csv
hi7,compact14,0.55,0.0,0,61.428571429,99.418981382,-6.6666666690000085,-0.06598054000001241,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s00_r0_D10_H05000_i10.csv
hi7,full70,0.0,0.0,0,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s00_r0_D10_H05000_i10.csv
hi7,full70,0.0,0.0,1,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s00_r1_D10_H05000_i10.csv
hi7,full70,0.0,0.8,0,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s08_r0_D10_H05000_i10.csv
hi7,full70,0.0,0.8,1,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s08_r1_D10_H05000_i10.csv
hi7,full70,0.35,0.0,0,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s00_r0_D10_H05000_i10.csv
hi7,full70,0.35,0.0,1,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s00_r1_D10_H05000_i10.csv
hi7,full70,0.35,0.8,0,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s08_r0_D10_H05000_i10.csv
hi7,full70,0.35,0.8,1,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s08_r1_D10_H05000_i10.csv
hi7,full70,0.55,0.0,0,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s00_r0_D10_H05000_i10.csv
hi7,full70,0.55,0.0,1,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s00_r1_D10_H05000_i10.csv
hi7,full70,0.55,0.8,0,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s08_r0_D10_H05000_i10.csv
hi7,full70,0.55,0.8,1,52.142857142000004,99.412603838,-15.952380956000006,-0.07235808400001531,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s08_r1_D10_H05000_i10.csv
st31500541as,compact9,0.0,0.0,0,53.888888888,99.76596452300001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q00_s00_r0_D10_H05000_i10.csv
st31500541as,compact9,0.0,0.0,1,53.888888888,99.76596452300001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q00_s00_r1_D10_H05000_i10.csv
st31500541as,compact9,0.0,0.8,0,57.638888888,99.783789836,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q00_s08_r0_D10_H05000_i10.csv
st31500541as,compact9,0.0,0.8,1,57.638888888,99.783789836,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q00_s08_r1_D10_H05000_i10.csv
st31500541as,compact9,0.35,0.0,0,53.888888888,99.76596452300001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q35_s00_r0_D10_H05000_i10.csv
st31500541as,compact9,0.35,0.0,1,53.888888888,99.76596452300001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q35_s00_r1_D10_H05000_i10.csv
st31500541as,compact9,0.35,0.8,0,57.638888888,99.783789836,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q35_s08_r0_D10_H05000_i10.csv
st31500541as,compact9,0.35,0.8,1,57.638888888,99.783789836,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q35_s08_r1_D10_H05000_i10.csv
st31500541as,compact9,0.55,0.0,0,53.888888888,99.76596452300001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q55_s00_r0_D10_H05000_i10.csv
st31500541as,compact9,0.55,0.0,1,53.888888888,99.76596452300001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q55_s00_r1_D10_H05000_i10.csv
st31500541as,compact9,0.55,0.8,0,57.638888888,99.783789836,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q55_s08_r0_D10_H05000_i10.csv
st31500541as,compact9,0.55,0.8,1,57.638888888,99.783789836,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact9_q55_s08_r1_D10_H05000_i10.csv
st31500541as,compact14,0.0,0.0,0,58.472222220999996,99.784104948,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q00_s00_r0_D10_H05000_i10.csv
st31500541as,compact14,0.0,0.0,1,58.472222220999996,99.784104948,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q00_s00_r1_D10_H05000_i10.csv
st31500541as,compact14,0.0,0.8,0,44.861111109999996,99.705978757,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q00_s08_r0_D10_H05000_i10.csv
st31500541as,compact14,0.0,0.8,1,44.861111109999996,99.705978757,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q00_s08_r1_D10_H05000_i10.csv
st31500541as,compact14,0.35,0.0,0,58.472222220999996,99.784104948,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q35_s00_r0_D10_H05000_i10.csv
st31500541as,compact14,0.35,0.0,1,58.472222220999996,99.784104948,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q35_s00_r1_D10_H05000_i10.csv
st31500541as,compact14,0.35,0.8,0,44.861111109999996,99.705978757,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q35_s08_r0_D10_H05000_i10.csv
st31500541as,compact14,0.35,0.8,1,44.861111109999996,99.705978757,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q35_s08_r1_D10_H05000_i10.csv
st31500541as,compact14,0.55,0.0,0,58.472222220999996,99.784104948,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q55_s00_r0_D10_H05000_i10.csv
st31500541as,compact14,0.55,0.0,1,58.472222220999996,99.784104948,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q55_s00_r1_D10_H05000_i10.csv
st31500541as,compact14,0.55,0.8,0,44.861111109999996,99.705978757,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q55_s08_r0_D10_H05000_i10.csv
st31500541as,compact14,0.55,0.8,1,44.861111109999996,99.705978757,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q55_s08_r1_D10_H05000_i10.csv
st31500541as,full70,0.0,0.0,0,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s00_r0_D10_H05000_i10.csv
st31500541as,full70,0.0,0.0,1,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s00_r1_D10_H05000_i10.csv
st31500541as,full70,0.0,0.8,0,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s08_r0_D10_H05000_i10.csv
st31500541as,full70,0.0,0.8,1,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s08_r1_D10_H05000_i10.csv
st31500541as,full70,0.35,0.0,0,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s00_r0_D10_H05000_i10.csv
st31500541as,full70,0.35,0.0,1,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s00_r1_D10_H05000_i10.csv
st31500541as,full70,0.35,0.8,0,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s08_r0_D10_H05000_i10.csv
st31500541as,full70,0.35,0.8,1,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s08_r1_D10_H05000_i10.csv
st31500541as,full70,0.55,0.0,0,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s00_r0_D10_H05000_i10.csv
st31500541as,full70,0.55,0.0,1,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s00_r1_D10_H05000_i10.csv
st31500541as,full70,0.55,0.8,0,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s08_r0_D10_H05000_i10.csv
st31500541as,full70,0.55,0.8,1,68.33333333499999,99.79568139400001,,,False,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s08_r1_D10_H05000_i10.csv
