model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,status,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,cache_variant_meta,result_csv
hds723030ala640,compact9,0.55,0.8,0,ok,100.0,98.82601287000001,70.0,-1.0761684289999778,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact9_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact9,0.55,0.8,1,ok,100.0,98.82601287000001,70.0,-1.0761684289999778,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact9_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.0,0.0,0,ok,100.0,97.22181298299999,70.0,-2.680368315999999,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.0,0.0,1,ok,100.0,97.22181298299999,70.0,-2.680368315999999,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.35,0.0,0,ok,100.0,97.22181298299999,70.0,-2.680368315999999,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.35,0.0,1,ok,100.0,97.22181298299999,70.0,-2.680368315999999,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.55,0.0,0,ok,100.0,97.153415499,70.0,-2.748765799999987,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.55,0.0,1,ok,100.0,97.153415499,70.0,-2.748765799999987,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.55,0.8,0,ok,100.0,97.143640328,70.0,-2.758540970999988,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.55,0.8,1,ok,100.0,97.143640328,70.0,-2.758540970999988,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.0,0.8,0,ok,100.0,97.12406127300001,70.0,-2.778120025999982,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.0,0.8,1,ok,100.0,97.12406127300001,70.0,-2.778120025999982,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.35,0.8,0,ok,100.0,97.12406127300001,70.0,-2.778120025999982,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,full70,0.35,0.8,1,ok,100.0,97.12406127300001,70.0,-2.778120025999982,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_full70_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.55,0.0,0,ok,30.0,98.51208753499999,0.0,-1.3900937639999995,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.55,0.0,1,ok,30.0,98.51208753499999,0.0,-1.3900937639999995,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.0,0.0,0,ok,30.0,98.29673709599999,0.0,-1.6054442030000047,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.0,0.0,1,ok,30.0,98.29673709599999,0.0,-1.6054442030000047,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.35,0.0,0,ok,30.0,98.29673709599999,0.0,-1.6054442030000047,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.35,0.0,1,ok,30.0,98.29673709599999,0.0,-1.6054442030000047,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.0,0.8,0,ok,30.0,98.198889663,0.0,-1.7032916359999888,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.0,0.8,1,ok,30.0,98.198889663,0.0,-1.7032916359999888,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.35,0.8,0,ok,30.0,98.198889663,0.0,-1.7032916359999888,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.35,0.8,1,ok,30.0,98.198889663,0.0,-1.7032916359999888,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.55,0.8,0,ok,30.0,98.003099112,0.0,-1.8990821869999905,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hds723030ala640,compact14,0.55,0.8,1,ok,30.0,98.003099112,0.0,-1.8990821869999905,False,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hds723030ala640_compact14_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hds723030ala640_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.55,0.0,0,ok,70.95238095500001,99.791421431,2.8571428569999995,0.30645950899999264,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.55,0.0,1,ok,70.95238095500001,99.791421431,2.8571428569999995,0.30645950899999264,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.55,0.8,0,ok,62.857142857999996,99.78503981399999,-5.238095240000014,0.30007789199997603,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.55,0.8,1,ok,62.857142857999996,99.78503981399999,-5.238095240000014,0.30007789199997603,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.0,0.8,0,ok,62.857142857999996,99.78078358799999,-5.238095240000014,0.2958216659999806,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.0,0.8,1,ok,62.857142857999996,99.78078358799999,-5.238095240000014,0.2958216659999806,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.35,0.8,0,ok,62.857142857999996,99.78078358799999,-5.238095240000014,0.2958216659999806,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.35,0.8,1,ok,62.857142857999996,99.78078358799999,-5.238095240000014,0.2958216659999806,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.0,0.0,0,ok,62.857142857999996,99.774393364,-5.238095240000014,0.2894314419999944,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.0,0.0,1,ok,62.857142857999996,99.774393364,-5.238095240000014,0.2894314419999944,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.35,0.0,0,ok,62.857142857999996,99.774393364,-5.238095240000014,0.2894314419999944,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact14,0.35,0.0,1,ok,62.857142857999996,99.774393364,-5.238095240000014,0.2894314419999944,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact14_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact14_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.0,0.8,0,ok,61.428571429,99.69352101500002,-6.6666666690000085,0.2085590930000052,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.0,0.8,1,ok,61.428571429,99.69352101500002,-6.6666666690000085,0.2085590930000052,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.35,0.8,0,ok,61.428571429,99.69352101500002,-6.6666666690000085,0.2085590930000052,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.35,0.8,1,ok,61.428571429,99.69352101500002,-6.6666666690000085,0.2085590930000052,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.0,0.0,0,ok,61.428571429,99.68713531800002,-6.6666666690000085,0.20217339600000628,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.0,0.0,1,ok,61.428571429,99.68713531800002,-6.6666666690000085,0.20217339600000628,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.35,0.0,0,ok,61.428571429,99.68713531800002,-6.6666666690000085,0.20217339600000628,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.35,0.0,1,ok,61.428571429,99.68713531800002,-6.6666666690000085,0.20217339600000628,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.55,0.0,0,ok,61.428571429,99.687135318,-6.6666666690000085,0.20217339599999207,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.55,0.0,1,ok,61.428571429,99.687135318,-6.6666666690000085,0.20217339599999207,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.55,0.8,0,ok,61.428571429,99.687135318,-6.6666666690000085,0.20217339599999207,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,full70,0.55,0.8,1,ok,61.428571429,99.687135318,-6.6666666690000085,0.20217339599999207,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_full70_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_full70_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.55,0.0,0,ok,52.142857142000004,99.397704787,-15.952380956000006,-0.08725713500001575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q55_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.55,0.0,1,ok,52.142857142000004,99.397704787,-15.952380956000006,-0.08725713500001575,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q55_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.0,0.8,0,ok,42.619047618,99.380678528,-25.476190480000007,-0.10428339400000652,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q00_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.0,0.8,1,ok,42.619047618,99.380678528,-25.476190480000007,-0.10428339400000652,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q00_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.35,0.8,0,ok,42.619047618,99.380678528,-25.476190480000007,-0.10428339400000652,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q35_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.35,0.8,1,ok,42.619047618,99.380678528,-25.476190480000007,-0.10428339400000652,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q35_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.55,0.8,0,ok,42.619047618,99.380678528,-25.476190480000007,-0.10428339400000652,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q55_s08_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s08_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.55,0.8,1,ok,42.619047618,99.380678528,-25.476190480000007,-0.10428339400000652,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q55_s08_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q55_s08_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.0,0.0,0,ok,42.619047618,99.380678075,-25.476190480000007,-0.10428384700000493,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.0,0.0,1,ok,42.619047618,99.380678075,-25.476190480000007,-0.10428384700000493,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.35,0.0,0,ok,42.619047618,99.380678075,-25.476190480000007,-0.10428384700000493,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q35_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s00_r0_qwen35p20k_D10_H05000_i10.csv
hi7,compact9,0.35,0.0,1,ok,42.619047618,99.380678075,-25.476190480000007,-0.10428384700000493,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hi7_compact9_q35_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hi7_compact9_q35_s00_r1_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.0,0.0,0,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q00_s00_r0_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q00_s00_r0_qwen35p20k_D10_H05000_i10.csv
hms5c4040ble640,compact14,0.0,0.0,1,ok,13.333333332,99.944521498,-23.333333335999995,-0.0208044419999851,True,/root/autodl-tmp/StreamDFP/logs/framework_v1_phase3/hms5c4040ble640_compact14_q00_s00_r1_qwen35p20k_cache_variant.json,/root/autodl-tmp/StreamDFP/hi7_example/phase3_hms5c4040ble640_compact14_q00_s00_r1_qwen35p20k_D10_H05000_i10.csv
